participant_id	study	ses_id	euler	rater_1	rater_3	rater_4	rater_5	rater_6	across_rater_average	qc_determination
sub-A00060503	NKI	ses-BAS1	-144	1			1		1	Pass
sub-A00060503	NKI	ses-FLU1	-137	1			1		1	Pass
sub-A00060503	NKI	ses-FLU2	-88	1			1		1	Pass
sub-A00060602	NKI	ses-FLU1	-152	1			1		1	Pass
sub-A00060806	NKI	ses-BAS1	-39	1			1		1	Pass
sub-A00060925	NKI	ses-BAS1	-37	1			1		1	Pass
sub-A00061001	NKI	ses-BAS1	-53	1			1		1	Pass
sub-A00061203	NKI	ses-BAS1	-56	1			1		1	Pass
sub-A00061204	NKI	ses-BAS1	-64	1			1		1	Pass
sub-A00061263	NKI	ses-BAS1	-35	1			1		1	Pass
sub-A00061275	NKI	ses-BAS1	-44	1			1		1	Pass
sub-A00061413	NKI	ses-FLU2	-51	1			1		1	Pass
sub-A00061415	NKI	ses-FLU1	-77	1			1		1	Pass
sub-A00061666	NKI	ses-BAS1	-66	1			1		1	Pass
sub-A00061715	NKI	ses-BAS1	-76	1			1		1	Pass
sub-A00061728	NKI	ses-BAS1	-45	1			1		1	Pass
sub-A00061749	NKI	ses-FLU1	-51	1			1		1	Pass
sub-A00061883	NKI	ses-BAS1	-49	1			1		1	Pass
sub-A00061883	NKI	ses-FLU1	-33	1			1		1	Pass
sub-A00061962	NKI	ses-BAS1	-79	1			1		1	Pass
sub-A00061962	NKI	ses-BAS2	-60	1			1		1	Pass
sub-A00062085	NKI	ses-BAS1	-200	1			1		1	Pass
sub-A00062085	NKI	ses-FLU2	-117	1			1		1	Pass
sub-A00062268	NKI	ses-BAS1	-77	1			1		1	Pass
sub-A00062349	NKI	ses-FLU2	-221	1			1		1	Pass
sub-A00062353	NKI	ses-TRT	-86	1			1		1	Pass
sub-A00062361	NKI	ses-FLU1	-529	0			0.75		0.375	Artifact
sub-A00062369	NKI	ses-FLU1	-70	1			1		1	Pass
sub-A00062369	NKI	ses-TRT	-51	1			1		1	Pass
sub-A00062416	NKI	ses-BAS1	-93	1			0.75		0.875	Artifact
sub-A00062926	NKI	ses-BAS1	-29	1			1		1	Pass
sub-A00062928	NKI	ses-BAS1	-80	1			1		1	Pass
sub-A00062929	NKI	ses-BAS1	-33	1			1		1	Pass
sub-A00062934	NKI	ses-BAS1	-56	1			1		1	Pass
sub-A00062983	NKI	ses-TRT	-82	1			1		1	Pass
sub-A00062989	NKI	ses-BAS1	-52	1			1		1	Pass
sub-A00062989	NKI	ses-TRT	-80	1			1		1	Pass
sub-A00063003	NKI	ses-TRT	-102	1			1		1	Pass
sub-A00063006	NKI	ses-BAS1	-87	1			1		1	Pass
sub-A00063006	NKI	ses-TRT	-97	1			1		1	Pass
sub-A00063110	NKI	ses-FLU1	-180	1			1		1	Pass
sub-A00063327	NKI	ses-FLU1	-212	0.5			0.5		0.5	Artifact
sub-A00063470	NKI	ses-BAS1	-124	1			1		1	Pass
sub-A00063473	NKI	ses-BAS1	-29	1			1		1	Pass
sub-A00064081	NKI	ses-FLU1	-55	1			1		1	Pass
sub-A00064416	NKI	ses-BAS1	-62	1			1		1	Pass
sub-A00064418	NKI	ses-FLU2	-90	1			1		1	Pass
sub-A00064503	NKI	ses-TRT	-70	1			1		1	Pass
sub-A00064507	NKI	ses-TRT	-164	1			1		1	Pass
sub-A00064597	NKI	ses-FLU1	-148	1			1		1	Pass
sub-A00065178	NKI	ses-BAS1	-225	0.5			0.75		0.625	Artifact
sub-A00065178	NKI	ses-FLU1	-134	1			1		1	Pass
sub-A00065178	NKI	ses-TRT	-87	1			1		1	Pass
sub-A00065250	NKI	ses-FLU1	-58	1			1		1	Pass
sub-A00065302	NKI	ses-BAS1	-79	1			1		1	Pass
sub-A00065478	NKI	ses-BAS1	-136	1			0.75		0.875	Artifact
sub-A00065480	NKI	ses-FLU1	-76	1			1		1	Pass
sub-A00065487	NKI	ses-BAS2	-47	1			1		1	Pass
sub-A00065743	NKI	ses-BAS1	-77	1			1		1	Pass
sub-A00065790	NKI	ses-BAS1	-32	1			1		1	Pass
sub-A00065792	NKI	ses-BAS1	-64	1			1		1	Pass
sub-A00065792	NKI	ses-TRT	-61	1			1		1	Pass
sub-A00065802	NKI	ses-BAS1	-103	1			1		1	Pass
sub-A00065975	NKI	ses-BAS1	-42	1			1		1	Pass
sub-A00065975	NKI	ses-TRT	-36	1			1		1	Pass
sub-A00065978	NKI	ses-BAS1	-73	1			1		1	Pass
sub-A00065991	NKI	ses-BAS1	-27	1			1		1	Pass
sub-A00066132	NKI	ses-FLU1	-45	1			1		1	Pass
sub-A00066153	NKI	ses-BAS1	-75	1			1		1	Pass
sub-A00066154	NKI	ses-BAS1	-41	1			1		1	Pass
sub-A00066314	NKI	ses-TRT	-75	1			1		1	Pass
sub-A00066389	NKI	ses-BAS1	-81	1			1		1	Pass
sub-A00066389	NKI	ses-FLU1	-83	1			1		1	Pass
sub-A00066396	NKI	ses-BAS1	-106	0.75			0.5		0.625	Artifact
sub-A00066396	NKI	ses-TRT	-126	1			1		1	Pass
sub-A00066419	NKI	ses-BAS1	-50	1			1		1	Pass
sub-A00066534	NKI	ses-BAS1	-594	0			0		0	Fail
sub-A00066698	NKI	ses-FLU1	-146	1			1		1	Pass
sub-A00066781	NKI	ses-BAS1	-66	1			1		1	Pass
sub-A00066864	NKI	ses-BAS1	-36	1			1		1	Pass
sub-A00066864	NKI	ses-FLU1	-52	1			1		1	Pass
sub-A00066871	NKI	ses-BAS1	-49	1			1		1	Pass
sub-A00067062	NKI	ses-FLU1	-48	1			1		1	Pass
sub-A00067174	NKI	ses-BAS1	-93	1			1		1	Pass
sub-A00072203	NKI	ses-BAS1	-38	1			1		1	Pass
sub-A00073230	NKI	ses-FLU1	-58	1			1		1	Pass
sub-A00073230	NKI	ses-FLU2	-54	1			1		1	Pass
sub-A00073953	NKI	ses-FLU2	-48	1			1		1	Pass
sub-A00073975	NKI	ses-BAS1	-41	1			1		1	Pass
sub-A00074034	NKI	ses-FLU1	-115	1			1		1	Pass
sub-A00074113	NKI	ses-FLU1	-57	1			1		1	Pass
sub-A00074113	NKI	ses-FLU2	-44	1			1		1	Pass
sub-A00074114	NKI	ses-FLU2	-67	1			1		1	Pass
sub-A00074427	NKI	ses-TRT	-70	1			1		1	Pass
sub-A00074439	NKI	ses-FLU2	-29	1			1		1	Pass
sub-A00074447	NKI	ses-FLU2	-425	0			0		0	Fail
sub-A00074639	NKI	ses-FLU1	-49	1			1		1	Pass
sub-A00074652	NKI	ses-BAS1	-81	1			1		1	Pass
sub-A00074701	NKI	ses-BAS1	-53	1			1		1	Pass
sub-A00074768	NKI	ses-FLU1	-89	1			1		1	Pass
sub-A00074794	NKI	ses-FLU1	-51	1			1		1	Pass
sub-A00074800	NKI	ses-FLU2	-35	1			1		1	Pass
sub-A00074802	NKI	ses-BAS1	-71	1			1		1	Pass
sub-A00074808	NKI	ses-BAS1	-27	1			1		1	Pass
sub-A00074808	NKI	ses-FLU1	-36	1			1		1	Pass
sub-A00074836	NKI	ses-FLU2	-85	1			1		1	Pass
sub-A00074952	NKI	ses-FLU1	-77	1			1		1	Pass
sub-A00074953	NKI	ses-TRT	-86	1			1		1	Pass
sub-A00074959	NKI	ses-FLU2	-75	1			1		1	Pass
sub-A00075210	NKI	ses-FLU1	-47	1			1		1	Pass
sub-A00075220	NKI	ses-FLU2	-61	1			1		1	Pass
sub-A00075229	NKI	ses-BAS1	-95	1			1		1	Pass
sub-A00075292	NKI	ses-FLU2	-235	0.5			1		0.75	Artifact
sub-A00075296	NKI	ses-BAS1	-215	1			1		1	Pass
sub-A00075369	NKI	ses-BAS1	-38	1			1		1	Pass
sub-A00075407	NKI	ses-BAS1	-49	1			1		1	Pass
sub-A00075407	NKI	ses-FLU1	-67	1			1		1	Pass
sub-A00075407	NKI	ses-FLU2	-56	1			1		1	Pass
sub-A00075721	NKI	ses-BAS1	-41	1			1		1	Pass
sub-A00075729	NKI	ses-FLU1	-82	1			1		1	Pass
sub-A00075732	NKI	ses-BAS1	-31	1			1		1	Pass
sub-A00075735	NKI	ses-FLU1	-15	1			1		1	Pass
sub-A00075737	NKI	ses-BAS1	-57	1			1		1	Pass
sub-A00075738	NKI	ses-BAS1	-47	1			1		1	Pass
sub-A00075740	NKI	ses-FLU1	-142	1			1		1	Pass
sub-A00075741	NKI	ses-BAS1	-24	1			1		1	Pass
sub-A00075806	NKI	ses-FLU1	-36	1			1		1	Pass
sub-A00075898	NKI	ses-FLU2	-38	1			1		1	Pass
sub-A00076381	NKI	ses-FLU1	-48	1			1		1	Pass
sub-A00076568	NKI	ses-TRT	-100	1			1		1	Pass
sub-A00076574	NKI	ses-BAS1	-73	1			1		1	Pass
sub-A00076586	NKI	ses-BAS1	-44	1			1		1	Pass
sub-A00076586	NKI	ses-FLU1	-50	1			1		1	Pass
sub-A00076594	NKI	ses-FLU2	-79	1			1		1	Pass
sub-A00076595	NKI	ses-FLU1	-43	1			1		1	Pass
sub-A00076595	NKI	ses-TRT	-35	1			1		1	Pass
sub-A00076746	NKI	ses-FLU1	-67	1			1		1	Pass
sub-A00076759	NKI	ses-BAS1	-241	0.75			0.5		0.625	Artifact
sub-A00076759	NKI	ses-FLU2	-115	1			1		1	Pass
sub-A00076775	NKI	ses-BAS1	-48	1			1		1	Pass
sub-A00076863	NKI	ses-BAS1	-33	1			1		1	Pass
sub-A00076941	NKI	ses-FLU1	-122	1			1		1	Pass
sub-A00077088	NKI	ses-FLU2	-47	1			1		1	Pass
sub-A00077091	NKI	ses-FLU1	-28	1			1		1	Pass
sub-A00077201	NKI	ses-FLU1	-28	1			1		1	Pass
sub-A00077391	NKI	ses-BAS1	-42	1			1		1	Pass
sub-A00077391	NKI	ses-FLU1	-30	1			1		1	Pass
sub-A00077397	NKI	ses-FLU1	-382	0.25			0.25		0.25	Artifact
sub-A00077528	NKI	ses-FLU2	-44	1			1		1	Pass
sub-A00077556	NKI	ses-FLU2	-78	1			1		1	Pass
sub-A00077574	NKI	ses-BAS1	-77	1			1		1	Pass
sub-A00077622	NKI	ses-BAS1	-63	1			1		1	Pass
sub-A00077758	NKI	ses-BAS1	-70	1			1		1	Pass
sub-A00078238	NKI	ses-BAS1	-43	1			1		1	Pass
sub-A00078262	NKI	ses-FLU2	-305	0.25			0.25		0.25	Artifact
sub-A00079353	NKI	ses-BAS1	-41	1			1		1	Pass
sub-A00079422	NKI	ses-BAS1	-53	1			1		1	Pass
sub-A00079702	NKI	ses-BAS1	-85	1			1		1	Pass
sub-A00079724	NKI	ses-BAS1	-54	1			1		1	Pass
sub-A00079730	NKI	ses-FLU1	-125	1			1		1	Pass
sub-A00079747	NKI	ses-BAS1	-29	1			1		1	Pass
sub-A00079818	NKI	ses-BAS1	-86	1			1		1	Pass
sub-A00079977	NKI	ses-FLU1	-20	1			1		1	Pass
sub-A00080327	NKI	ses-BAS1	-111	1			1		1	Pass
sub-A00080811	NKI	ses-BAS1	-53	1			1		1	Pass
sub-A00080811	NKI	ses-FLU1	-54	1			1		1	Pass
sub-A00080819	NKI	ses-FLU2	-40	1			1		1	Pass
sub-A00080932	NKI	ses-FLU1	-78	1			1		1	Pass
sub-A00081064	NKI	ses-FLU2	-94	1			1		1	Pass
sub-A00081071	NKI	ses-BAS1	-30	1			1		1	Pass
sub-A00081090	NKI	ses-FLU2	-130	1			1		1	Pass
sub-A00081098	NKI	ses-FLU1	-121	1			1		1	Pass
sub-A00081105	NKI	ses-FLU1	-57	1			1		1	Pass
sub-A00081132	NKI	ses-BAS1	-113	1			1		1	Pass
sub-A00081142	NKI	ses-BAS1	-27	1			1		1	Pass
sub-A00081149	NKI	ses-BAS1	-37	1			1		1	Pass
sub-A00081253	NKI	ses-BAS1	-68	1			1		1	Pass
sub-A00081476	NKI	ses-BAS1	-62	1			1		1	Pass
sub-A00081518	NKI	ses-BAS1	-183	0.75			0.75		0.75	Artifact
sub-A00081616	NKI	ses-FLU1	-46	1			1		1	Pass
sub-A00081724	NKI	ses-FLU1	-32	1			1		1	Pass
sub-A00081727	NKI	ses-FLU2	-38	1			1		1	Pass
sub-A00081727	NKI	ses-TRT	-31	1			1		1	Pass
sub-A00081729	NKI	ses-FLU1	-46	1			1		1	Pass
sub-A00081734	NKI	ses-BAS1	-44	1			1		1	Pass
sub-A00081735	NKI	ses-BAS1	-149	1			1		1	Pass
sub-A00081805	NKI	ses-BAS1	-118	1			1		1	Pass
sub-A00081846	NKI	ses-BAS1	-45	1			1		1	Pass
sub-A00081962	NKI	ses-BAS1	-84	1			1		1	Pass
sub-A00081963	NKI	ses-FLU1	-89	1			1		1	Pass
sub-A00082215	NKI	ses-FLU1	-55	1			1		1	Pass
sub-A00082216	NKI	ses-BAS1	-47	1			1		1	Pass
sub-A00082619	NKI	ses-BAS1	-41	1			1		1	Pass
sub-A00082807	NKI	ses-BAS1	-62	1			1		1	Pass
sub-A00082943	NKI	ses-BAS1	-153	1			1		1	Pass
sub-A00082972	NKI	ses-FLU1	-367	0.25			0.5		0.375	Artifact
sub-A00082987	NKI	ses-BAS1	-98	1			1		1	Pass
sub-A00082987	NKI	ses-FLU1	-68	1			1		1	Pass
sub-A00083162	NKI	ses-FLU1	-68	1			1		1	Pass
sub-A00083207	NKI	ses-FLU1	-46	1			1		1	Pass
sub-A00083419	NKI	ses-BAS1	-39	1			1		1	Pass
sub-A00083744	NKI	ses-TRT	-325	0.5			0.5		0.5	Artifact
sub-A00083847	NKI	ses-FLU1	-57	1			1		1	Pass
sub-A00083949	NKI	ses-FLU1	-58	1			1		1	Pass
sub-A00083983	NKI	ses-FLU1	-96	1			1		1	Pass
sub-A00084119	NKI	ses-BAS1	-74	1			1		1	Pass
sub-A00084956	NKI	ses-FLU1	-60	1			1		1	Pass
sub-A00085298	NKI	ses-BAS1	-102	1			1		1	Pass
sub-A00085298	NKI	ses-TRT	-80	1			1		1	Pass
sub-A00085680	NKI	ses-BAS1	-50	1			1		1	Pass
sub-A00085951	NKI	ses-BAS1	-192	0.75			0.75		0.75	Artifact
sub-A00086467	NKI	ses-BAS1	-92	1			1		1	Pass
sub-A00008399	NKI	ses-BAS1	-42		1	1		1	1	Pass
sub-A00018030	NKI	ses-TRT	-58		1	1		1	1	Pass
sub-A00027167	NKI	ses-BAS1	-141		1	1		1	1	Pass
sub-A00027167	NKI	ses-TRT	-133		1	1		1	1	Pass
sub-A00028150	NKI	ses-BAS1	-33		1	1		1	1	Pass
sub-A00028192	NKI	ses-BAS1	-31		1	1		1	1	Pass
sub-A00028266	NKI	ses-BAS1	-67		1	1		1	1	Pass
sub-A00028339	NKI	ses-BAS1	-65		1	1		1	1	Pass
sub-A00028380	NKI	ses-BAS1	-38		1	1		1	1	Pass
sub-A00028400	NKI	ses-BAS1	-72		1	1		1	1	Pass
sub-A00028656	NKI	ses-BAS1	-58		1	1		1	1	Pass
sub-A00028694	NKI	ses-BAS1	-68		1	1		1	1	Pass
sub-A00028753	NKI	ses-BAS1	-49		1	1		1	1	Pass
sub-A00028842	NKI	ses-BAS1	-15		1	1		1	1	Pass
sub-A00028858	NKI	ses-BAS1	-187		1	1		0.75	0.916666667	Artifact
sub-A00028929	NKI	ses-BAS1	-76		1	1		1	1	Pass
sub-A00029075	NKI	ses-BAS1	-90		1	1		1	1	Pass
sub-A00029076	NKI	ses-BAS1	-54		1	1		1	1	Pass
sub-A00029215	NKI	ses-BAS1	-76		1	1		1	1	Pass
sub-A00030981	NKI	ses-BAS1	-45		1	1		1	1	Pass
sub-A00030989	NKI	ses-BAS2	-55		1	1		1	1	Pass
sub-A00031216	NKI	ses-BAS1	-82		0.75	1		1	0.916666667	Artifact
sub-A00031219	NKI	ses-BAS1	-34		1	1		1	1	Pass
sub-A00031452	NKI	ses-FLU1	-139		0.75	1		0.75	0.833333333	Artifact
sub-A00031549	NKI	ses-BAS1	-82		1	1		1	1	Pass
sub-A00031578	NKI	ses-BAS1	-568		0	0		0	0	Fail
sub-A00031871	NKI	ses-BAS1	-38		1	1		1	1	Pass
sub-A00031881	NKI	ses-FLU2	-98		0.75	1		1	0.916666667	Artifact
sub-A00032007	NKI	ses-BAS1	-50		1	1		1	1	Pass
sub-A00032862	NKI	ses-BAS1	-31		1	1		1	1	Pass
sub-A00032875	NKI	ses-BAS1	-43		1	1		1	1	Pass
sub-A00033180	NKI	ses-BAS1	-34		1	1		1	1	Pass
sub-A00033248	NKI	ses-BAS1	-70		1	1		1	1	Pass
sub-A00033589	NKI	ses-BAS1	-41		1	1		1	1	Pass
sub-A00033673	NKI	ses-BAS1	-32		1	1		1	1	Pass
sub-A00033673	NKI	ses-BAS2	-64		1	1		1	1	Pass
sub-A00033673	NKI	ses-FLU1	-63		1	1		0.75	0.916666667	Artifact
sub-A00033734	NKI	ses-BAS1	-80		1	1		1	1	Pass
sub-A00033963	NKI	ses-BAS1	-49		1	1		1	1	Pass
sub-A00033998	NKI	ses-BAS1	-53		1	1		1	1	Pass
sub-A00034350	NKI	ses-BAS1	-221		1	0.75		0.5	0.75	Artifact
sub-A00035377	NKI	ses-TRT	-78		1	1		1	1	Pass
sub-A00035869	NKI	ses-BAS1	-239		0	1		0.75	0.583333333	Artifact
sub-A00035943	NKI	ses-BAS1	-28		1	1		1	1	Pass
sub-A00037081	NKI	ses-BAS1	-33		1	1		1	1	Pass
sub-A00037115	NKI	ses-BAS1	-43		1	1		1	1	Pass
sub-A00037267	NKI	ses-BAS1	-29		1	1		1	1	Pass
sub-A00037267	NKI	ses-FLU1	-41		1	1		1	1	Pass
sub-A00037396	NKI	ses-BAS1	-35		1	1		1	1	Pass
sub-A00037445	NKI	ses-BAS1	-36		1	1		1	1	Pass
sub-A00037510	NKI	ses-BAS1	-49		1	1		1	1	Pass
sub-A00037511	NKI	ses-BAS1	-60		1	1		1	1	Pass
sub-A00037522	NKI	ses-BAS1	-67		1	1		1	1	Pass
sub-A00037522	NKI	ses-FLU1	-92		1	1		1	1	Pass
sub-A00037588	NKI	ses-BAS1	-45		1	1		1	1	Pass
sub-A00037848	NKI	ses-BAS1	-57		0.75	1		1	0.916666667	Artifact
sub-A00037866	NKI	ses-BAS1	-83		1	1		1	1	Pass
sub-A00038285	NKI	ses-BAS1	-47		1	1		1	1	Pass
sub-A00038520	NKI	ses-BAS1	-77		1	1		1	1	Pass
sub-A00038605	NKI	ses-BAS1	-66		1	1		1	1	Pass
sub-A00038831	NKI	ses-BAS1	-65		0.75	1		1	0.916666667	Artifact
sub-A00039075	NKI	ses-BAS1	-37		1	1		1	1	Pass
sub-A00039083	NKI	ses-BAS1	-94		1	1		1	1	Pass
sub-A00039218	NKI	ses-BAS1	-94		1	1		1	1	Pass
sub-A00039276	NKI	ses-BAS1	-75		1	1		1	1	Pass
sub-A00039277	NKI	ses-BAS2	-52		1	1		1	1	Pass
sub-A00039432	NKI	ses-BAS1	-30		1	1		1	1	Pass
sub-A00039488	NKI	ses-BAS2	-33		1	1		1	1	Pass
sub-A00039593	NKI	ses-FLU2	-45		1	1		0.75	0.916666667	Artifact
sub-A00039639	NKI	ses-BAS1	-59		0.75	1		1	0.916666667	Artifact
sub-A00039640	NKI	ses-BAS1	-40		1	1		1	1	Pass
sub-A00039657	NKI	ses-BAS1	-154		1	1		1	1	Pass
sub-A00039699	NKI	ses-BAS1	-52		1	1		1	1	Pass
sub-A00039820	NKI	ses-BAS1	-55		0.75	1		0.75	0.833333333	Artifact
sub-A00039846	NKI	ses-FLU1	-47		1	1		1	1	Pass
sub-A00039923	NKI	ses-BAS1	-57		1	1		0.75	0.916666667	Artifact
sub-A00039943	NKI	ses-TRT	-74		1	1		1	1	Pass
sub-A00039965	NKI	ses-BAS1	-100		1	1		1	1	Pass
sub-A00039975	NKI	ses-BAS1	-98		1	1		1	1	Pass
sub-A00040151	NKI	ses-BAS1	-49		1	1		1	1	Pass
sub-A00040152	NKI	ses-BAS1	-66		1	1		1	1	Pass
sub-A00040181	NKI	ses-BAS1	-55		1	1		1	1	Pass
sub-A00040182	NKI	ses-BAS1	-94		1	1		1	1	Pass
sub-A00040225	NKI	ses-BAS1	-79		1	1		1	1	Pass
sub-A00040226	NKI	ses-BAS1	-27		1	1		1	1	Pass
sub-A00040285	NKI	ses-FLU1	-79		1	1		1	1	Pass
sub-A00040286	NKI	ses-FLU1	-36		1	1		1	1	Pass
sub-A00040286	NKI	ses-FLU2	-45		1	1		1	1	Pass
sub-A00040343	NKI	ses-BAS1	-81		1	1		1	1	Pass
sub-A00040351	NKI	ses-BAS1	-115		1	1		1	1	Pass
sub-A00040383	NKI	ses-BAS2	-46		1	1		1	1	Pass
sub-A00040524	NKI	ses-BAS1	-71		1	1		1	1	Pass
sub-A00040556	NKI	ses-TRT	-127		0.5	1		1	0.833333333	Artifact
sub-A00040580	NKI	ses-BAS1	-56		1	1		1	1	Pass
sub-A00040800	NKI	ses-FLU2	-92		1	1		1	1	Pass
sub-A00040815	NKI	ses-FLU2	-62		1	1		1	1	Pass
sub-A00040890	NKI	ses-BAS1	-46		1	1		1	1	Pass
sub-A00040944	NKI	ses-BAS1	-110		1	1		1	1	Pass
sub-A00043299	NKI	ses-BAS1	-41		1	1		1	1	Pass
sub-A00043324	NKI	ses-BAS1	-95		0	1		0.5	0.5	Artifact
sub-A00043462	NKI	ses-BAS1	-60		1	1		1	1	Pass
sub-A00043494	NKI	ses-BAS1	-56		1	1		1	1	Pass
sub-A00043617	NKI	ses-BAS1	-79		1	1		1	1	Pass
sub-A00043617	NKI	ses-FLU1	-54		1	1		1	1	Pass
sub-A00043649	NKI	ses-BAS1	-56		1	1		1	1	Pass
sub-A00043704	NKI	ses-BAS1	-64		1	1		1	1	Pass
sub-A00043740	NKI	ses-BAS1	-70		0.75	1		1	0.916666667	Artifact
sub-A00043762	NKI	ses-BAS1	-39		1	1		1	1	Pass
sub-A00043788	NKI	ses-TRT	-203		0	0.25		0.5	0.25	Artifact
sub-A00044011	NKI	ses-BAS1	-57		0.75	1		1	0.916666667	Artifact
sub-A00044068	NKI	ses-BAS1	-88		1	1		0.75	0.916666667	Artifact
sub-A00044131	NKI	ses-BAS1	-68		1	1		1	1	Pass
sub-A00044307	NKI	ses-BAS1	-125		1	1		1	1	Pass
sub-A00044369	NKI	ses-BAS1	-70		1	1		1	1	Pass
sub-A00044405	NKI	ses-BAS1	-30		1	1		1	1	Pass
sub-A00045589	NKI	ses-BAS1	-68		1	1		1	1	Pass
sub-A00050721	NKI	ses-BAS1	-51		1	1		1	1	Pass
sub-A00050847	NKI	ses-BAS1	-67		1	1		1	1	Pass
sub-A00050977	NKI	ses-BAS1	-80		1	1		1	1	Pass
sub-A00051063	NKI	ses-BAS1	-51		1	1		1	1	Pass
sub-A00051456	NKI	ses-BAS1	-37		1	1		1	1	Pass
sub-A00051456	NKI	ses-FLU2	-54		1	1		1	1	Pass
sub-A00051457	NKI	ses-BAS1	-96		1	1		1	1	Pass
sub-A00051514	NKI	ses-BAS1	-34		1	1		1	1	Pass
sub-A00051517	NKI	ses-BAS1	-47		1	1		1	1	Pass
sub-A00051638	NKI	ses-BAS1	-43		1	1		1	1	Pass
sub-A00051676	NKI	ses-BAS1	-80		1	1		1	1	Pass
sub-A00051774	NKI	ses-BAS1	-71		1	1		1	1	Pass
sub-A00051796	NKI	ses-BAS1	-108		1	1		0.75	0.916666667	Artifact
sub-A00052117	NKI	ses-BAS1	-50		1	1		1	1	Pass
sub-A00052165	NKI	ses-BAS1	-251		0	0		0	0	Fail
sub-A00052181	NKI	ses-FLU1	-49		1	1		1	1	Pass
sub-A00052197	NKI	ses-BAS1	-64		1	1		1	1	Pass
sub-A00052237	NKI	ses-BAS1	-76		1	1		1	1	Pass
sub-A00052237	NKI	ses-TRT	-107		1	1		0.75	0.916666667	Artifact
sub-A00052340	NKI	ses-BAS1	-51		1	1		1	1	Pass
sub-A00052577	NKI	ses-BAS2	-35		1	1		1	1	Pass
sub-A00053203	NKI	ses-TRT	-111		1	1		1	1	Pass
sub-A00053320	NKI	ses-BAS1	-85		1	1		1	1	Pass
sub-A00053320	NKI	ses-FLU1	-134		1	1		1	1	Pass
sub-A00053390	NKI	ses-BAS1	-58		1	1		1	1	Pass
sub-A00053475	NKI	ses-BAS1	-28		1	1		1	1	Pass
sub-A00053546	NKI	ses-BAS1	-137		1	1		1	1	Pass
sub-A00053578	NKI	ses-BAS1	-56		1	1		1	1	Pass
sub-A00053627	NKI	ses-BAS1	-43		1	1		1	1	Pass
sub-A00053850	NKI	ses-BAS1	-75		1	1		1	1	Pass
sub-A00053874	NKI	ses-BAS1	-39		1	1		1	1	Pass
sub-A00053902	NKI	ses-BAS1	-44		1	1		1	1	Pass
sub-A00054038	NKI	ses-BAS1	-54		1	1		0.75	0.916666667	Artifact
sub-A00054153	NKI	ses-FLU1	-105		1	1		0.75	0.916666667	Artifact
sub-A00054206	NKI	ses-FLU1	-89		1	1		1	1	Pass
sub-A00054206	NKI	ses-FLU2	-117		1	1		1	1	Pass
sub-A00054581	NKI	ses-BAS1	-81		1	1		1	1	Pass
sub-A00054621	NKI	ses-BAS1	-72		1	1		0.75	0.916666667	Artifact
sub-A00054929	NKI	ses-BAS1	-85		1	1		0.75	0.916666667	Artifact
sub-A00055116	NKI	ses-BAS1	-83		0.75	1		1	0.916666667	Artifact
sub-A00055262	NKI	ses-FLU2	-91		1	1		1	1	Pass
sub-A00055352	NKI	ses-BAS1	-53		1	1		1	1	Pass
sub-A00055373	NKI	ses-BAS1	-31		1	1		1	1	Pass
sub-A00055462	NKI	ses-FLU1	-56		1	1		1	1	Pass
sub-A00055542	NKI	ses-BAS1	-48		1	1		1	1	Pass
sub-A00055612	NKI	ses-FLU2	-53		1	1		1	1	Pass
sub-A00055624	NKI	ses-FLU1	-61		1	1		1	1	Pass
sub-A00055693	NKI	ses-TRT	-124		1	1		1	1	Pass
sub-A00055727	NKI	ses-BAS1	-303		0	1		0.75	0.583333333	Artifact
sub-A00055806	NKI	ses-BAS1	-59		1	1		1	1	Pass
sub-A00055866	NKI	ses-BAS1	-93		1	1		1	1	Pass
sub-A00055908	NKI	ses-TRT	-89		0.75	1		1	0.916666667	Artifact
sub-A00055920	NKI	ses-FLU1	-71		1	1		1	1	Pass
sub-A00055946	NKI	ses-TRT	-220		0	0		0.75	0.25	Artifact
sub-A00055991	NKI	ses-BAS1	-24		1	1		1	1	Pass
sub-A00056022	NKI	ses-TRT	-160		0.75	1		1	0.916666667	Artifact
sub-A00056098	NKI	ses-BAS2	-23		1	1		1	1	Pass
sub-A00056198	NKI	ses-FLU2	-152		1	1		1	1	Pass
sub-A00056306	NKI	ses-BAS1	-22		1	1		1	1	Pass
sub-A00056452	NKI	ses-BAS2	-44		1	1		1	1	Pass
sub-A00056470	NKI	ses-BAS1	-39		1	1		1	1	Pass
sub-A00056605	NKI	ses-BAS1	-44		1	1		1	1	Pass
sub-A00056605	NKI	ses-FLU2	-45		1	1		1	1	Pass
sub-A00056627	NKI	ses-BAS1	-34		1	1		1	1	Pass
sub-A00056679	NKI	ses-BAS1	-116		1	1		1	1	Pass
sub-A00056703	NKI	ses-BAS1	-81		1	1		1	1	Pass
sub-A00056746	NKI	ses-TRT	-88		1	1		1	1	Pass
sub-A00056919	NKI	ses-BAS1	-135		0.75	1		0.75	0.833333333	Artifact
sub-A00056920	NKI	ses-BAS1	-106		1	1		1	1	Pass
sub-A00057035	NKI	ses-BAS1	-62		1	1		1	1	Pass
sub-A00057235	NKI	ses-BAS1	-52		1	1		1	1	Pass
sub-A00057405	NKI	ses-TRT	-51		1	1		1	1	Pass
sub-A00057445	NKI	ses-FLU2	-40		1	1		1	1	Pass
sub-A00057480	NKI	ses-TRT	-128		1	1		1	1	Pass
